Date,name,category,value
2/28/2013,BAHAMAS,LOBSTER,"40,000"
2/28/2013,CHILE,MUSSELS,"43,739"
2/28/2013,CHINA,"CRAB, CRABMEAT","41,041"
2/28/2013,NEW ZEALAND,MUSSELS,"50,417"
2/28/2013,TURKS AND CAICOS ISLANDS,LOBSTER,88
2/28/2013,TURKS AND CAICOS ISLANDS,LOBSTER,44
2/28/2013,TURKS AND CAICOS ISLANDS,LOBSTER,"2,480"
2/28/2013,VIETNAM,OCTOPUS,"45,219"
3/1/2013,BELIZE,LOBSTER,"21,900"
3/1/2013,BELIZE,LOBSTER,"28,501"
3/1/2013,BELIZE,LOBSTER,"7,701"
3/1/2013,DOMINICAN REPUBLIC,LOBSTER,"28,232"
3/1/2013,HONDURAS,LOBSTER,"30,342"
3/1/2013,HONDURAS,LOBSTER,"2,059"
3/1/2013,HONDURAS,LOBSTER,"4,632"
3/1/2013,HONDURAS,LOBSTER,"23,049"
3/1/2013,MEXICO,"GROUPER, OCTOPUS","42,791"
3/1/2013,MOROCCO,OCTOPUS,"44,063"
3/1/2013,NEW ZEALAND,MUSSELS,"53,757"
3/1/2013,NEW ZEALAND,MUSSELS,"51,541"
3/1/2013,NEW ZEALAND,MUSSELS,"51,541"
3/1/2013,NEW ZEALAND,MUSSELS,"28,239"
3/2/2013,CANADA,LOBSTER,"16,199"
3/2/2013,CANADA,LOBSTER,"4,319"
3/2/2013,CHILE,MUSSELS,"43,739"
3/2/2013,CHINA,"CRAB, CRABMEAT","54,013"
3/2/2013,CHINA,"CRAB, CRABMEAT","50,706"
3/2/2013,CHINA,TOOTHFISH,"37,286"
3/2/2013,CHINA,TOOTHFISH,"37,286"
3/2/2013,INDONESIA,LOBSTER,"38,713"
3/2/2013,INDONESIA,"CRAB, CRABMEAT","51,391"
3/2/2013,INDONESIA,"CRAB, CRABMEAT","51,391"
3/2/2013,NEW ZEALAND,MUSSELS,"44,312"
3/2/2013,NEW ZEALAND,MUSSELS,"38,102"
3/2/2013,NEW ZEALAND,MUSSELS,"38,883"
3/2/2013,NEW ZEALAND,MUSSELS,"38,883"
3/2/2013,PHILIPPINES,OCTOPUS,"46,297"
3/2/2013,VIETNAM,"CRAB, CRABMEAT","38,519"
3/3/2013,CHILE,MUSSELS,"43,016"
3/3/2013,CHILE,MUSSELS,"46,429"
3/3/2013,PHILIPPINES,OCTOPUS,"45,494"
3/3/2013,PORTUGAL,OCTOPUS,"60,673"
3/3/2013,SOUTH AFRICA,LOBSTER,"21,528"
3/4/2013,CHILE,MUSSELS,"38,801"
3/4/2013,CHILE,MUSSELS,"40,146"
3/4/2013,CHINA,OCTOPUS,"39,533"
3/4/2013,HONDURAS,LOBSTER,"17,560"
3/4/2013,JAPAN,"CRAB, CRABMEAT","41,954"
3/4/2013,MALAYSIA,OCTOPUS,"40,073"
3/4/2013,PORTUGAL,OCTOPUS,"41,832"
3/5/2013,BAHAMAS,LOBSTER,"40,000"
3/5/2013,CHILE,MUSSELS,"43,239"
3/5/2013,CHILE,MUSSELS,"36,345"
3/5/2013,INDONESIA,OCTOPUS,"42,904"
3/5/2013,SPAIN,OCTOPUS,"59,610"
3/5/2013,UNITED ARAB EM,LOBSTER,"27,546"
3/5/2013,VIETNAM,"CRAB, CRABMEAT","13,609"
3/6/2013,CHILE,"CRAB, CRABMEAT","26,028"
3/6/2013,CHILE,"CRAB, CRABMEAT","16,658"
3/6/2013,CHILE,LOBSTER,"12,167"
3/6/2013,CHINA,"CRAB, CRABMEAT","45,333"
3/6/2013,CHINA,"CRAB, CRABMEAT","41,222"
3/6/2013,INDONESIA,OCTOPUS,"46,374"
3/6/2013,JAPAN,OCTOPUS,"9,747"
3/6/2013,NEW ZEALAND,MUSSELS,"37,778"
3/6/2013,NEW ZEALAND,MUSSELS,"39,555"
3/6/2013,NEW ZEALAND,MUSSELS,"3,494"
3/6/2013,NEW ZEALAND,TOOTHFISH,"37,791"
3/6/2013,NEW ZEALAND,MUSSELS,"38,102"
3/6/2013,NICARAGUA,LOBSTER,"10,875"
3/6/2013,NICARAGUA,LOBSTER,"23,479"
3/6/2013,SPAIN,LOBSTER,"42,908"
3/6/2013,THAILAND,"CRAB, CRABMEAT","35,690"
3/7/2013,BAHAMAS,LOBSTER,"33,999"
3/7/2013,CHILE,MUSSELS,"42,417"
3/7/2013,CHINA,OCTOPUS,"38,973"
3/7/2013,COLOMBIA,LOBSTER,"19,766"
3/7/2013,NICARAGUA,LOBSTER,"37,703"
3/7/2013,NICARAGUA,LOBSTER,"3,671"
3/7/2013,NICARAGUA,LOBSTER,"3,106"
3/7/2013,SPAIN,OCTOPUS,"20,454"
3/8/2013,CHILE,MUSSELS,"45,267"
3/8/2013,CHILE,MUSSELS,"43,739"
3/8/2013,CHILE,MUSSELS,"43,739"
3/8/2013,CHINA,OCTOPUS,"40,454"
3/8/2013,NEW ZEALAND,MUSSELS,"38,102"
3/9/2013,HONDURAS,LOBSTER,"24,107"
3/9/2013,NEW ZEALAND,MUSSELS,"39,599"
3/9/2013,NEW ZEALAND,MUSSELS,"39,599"
3/9/2013,NEW ZEALAND,MUSSELS,"38,102"
3/9/2013,NEW ZEALAND,MUSSELS,"35,280"
3/9/2013,NEW ZEALAND,MUSSELS,"47,009"
3/9/2013,NEW ZEALAND,MUSSELS,"39,599"
3/9/2013,NICARAGUA,LOBSTER,"32,793"
3/10/2013,INDONESIA,"CRAB, CRABMEAT","51,389"
3/11/2013,CHILE,MUSSELS,"40,146"
3/11/2013,CHILE,MUSSELS,"35,935"
3/11/2013,CHILE,MUSSELS,"38,581"
3/11/2013,CHILE,MUSSELS,"35,935"
3/11/2013,CHILE,MUSSELS,"40,344"
3/11/2013,CHILE,MUSSELS,"45,282"
3/11/2013,CHILE,MUSSELS,"47,679"
3/11/2013,COSTA RICA,MUSSELS,"29,630"
3/11/2013,HONDURAS,LOBSTER,"21,601"
3/11/2013,HONDURAS,LOBSTER,"45,999"
3/11/2013,HONDURAS,LOBSTER,"46,184"
3/11/2013,HONDURAS,LOBSTER,"18,261"
3/11/2013,NEW ZEALAND,MUSSELS,"38,102"
3/11/2013,NEW ZEALAND,MUSSELS,"49,368"
3/11/2013,PHILIPPINES,OCTOPUS,"48,603"
3/11/2013,SOUTH KOREA,OCTOPUS,44
3/11/2013,SOUTH KOREA,OCTOPUS,93
3/11/2013,SPAIN,OCTOPUS,"1,709"
3/11/2013,SPAIN,OCTOPUS,"2,368"
3/11/2013,THAILAND,OCTOPUS,"43,885"
3/11/2013,THAILAND,OCTOPUS,"44,048"
3/12/2013,CHINA,LOBSTER,"26,239"
3/12/2013,CHINA,"CRAB, CRABMEAT","41,041"
3/12/2013,INDONESIA,OCTOPUS,"41,938"
3/12/2013,NEW ZEALAND,MUSSELS,"19,839"
3/12/2013,NEW ZEALAND,MUSSELS,"35,280"
3/12/2013,NEW ZEALAND,MUSSELS,"35,280"
3/12/2013,NEW ZEALAND,MUSSELS,"50,417"
3/12/2013,NEW ZEALAND,TOOTHFISH,"37,271"
3/12/2013,NEW ZEALAND,MUSSELS,"38,102"
3/12/2013,NEW ZEALAND,MUSSELS,"38,102"
3/12/2013,NICARAGUA,LOBSTER,"8,157"
3/12/2013,PHILIPPINES,OCTOPUS,"44,092"
3/12/2013,SOUTH KOREA,OCTOPUS,"17,815"
3/12/2013,SOUTH KOREA,OCTOPUS,"14,636"
3/12/2013,TURKS AND CAICOS ISLANDS,LOBSTER,201
3/13/2013,CHILE,MUSSELS,"47,575"
3/13/2013,CHINA,OCTOPUS,"41,446"
3/13/2013,INDIA,LOBSTER,"2,972"
3/13/2013,INDONESIA,"CRAB, CRABMEAT","19,744"
3/13/2013,INDONESIA,"CRAB, CRABMEAT","15,150"
3/13/2013,INDONESIA,"CRAB, CRABMEAT","5,567"
3/13/2013,MOROCCO,OCTOPUS,"43,177"
3/13/2013,NEW ZEALAND,MUSSELS,"51,962"
3/13/2013,SPAIN,OCTOPUS,"55,962"
3/13/2013,THAILAND,LOBSTER,"42,090"
3/13/2013,THAILAND,LOBSTER,"51,588"
3/14/2013,CHINA,"CRAB, CRABMEAT","39,149"
3/14/2013,CHINA,OCTOPUS,"27,888"
3/14/2013,PHILIPPINES,"SHRIMP, OCTOPUS","39,683"
3/14/2013,PHILIPPINES,OCTOPUS,"39,683"
3/14/2013,VIETNAM,"CRAB, CRABMEAT","19,672"
3/15/2013,CHINA,LOBSTER,"56,050"
3/15/2013,HONDURAS,LOBSTER,"35,073"
3/15/2013,HONDURAS,LOBSTER,"21,396"
3/15/2013,INDONESIA,"CRAB, CRABMEAT","51,389"
3/15/2013,INDONESIA,OCTOPUS,"39,945"
3/15/2013,NEW ZEALAND,MUSSELS,"47,009"
3/15/2013,NEW ZEALAND,MUSSELS,"36,978"
3/15/2013,NEW ZEALAND,MUSSELS,"46,956"
3/15/2013,NEW ZEALAND,MUSSELS,"38,102"
3/15/2013,NEW ZEALAND,MUSSELS,"34,235"
3/15/2013,PHILIPPINES,"CRAB, CRABMEAT","40,895"
3/15/2013,SOUTH AFRICA,TOOTHFISH,"32,520"
3/15/2013,SOUTH AFRICA,LOBSTER,"20,944"
3/15/2013,SOUTH AFRICA,TOOTHFISH,"32,476"
3/15/2013,SOUTH AFRICA,OCTOPUS,"15,838"
3/15/2013,SPAIN,OCTOPUS,"18,001"
3/16/2013,CHINA,OCTOPUS,"50,044"
3/16/2013,INDONESIA,OCTOPUS,"15,703"
3/16/2013,INDONESIA,OCTOPUS,"15,703"
3/16/2013,INDONESIA,OCTOPUS,"55,197"
3/17/2013,BAHAMAS,LOBSTER,"33,999"
3/17/2013,CHILE,MUSSELS,"41,305"
3/17/2013,CHINA,"CRAB, CRABMEAT","49,604"
3/17/2013,MOROCCO,OCTOPUS,"24,184"
3/17/2013,MOROCCO,OCTOPUS,"24,184"
3/17/2013,NICARAGUA,LOBSTER,"6,870"
3/17/2013,PANAMA,LOBSTER,"12,403"
3/17/2013,PANAMA,LOBSTER,"12,335"
3/17/2013,PHILIPPINES,"CRAB, CRABMEAT","38,581"
3/17/2013,THAILAND,"CRAB, CRABMEAT","42,902"
3/18/2013,CHILE,MUSSELS,"32,628"
3/18/2013,CHILE,MUSSELS,"32,628"
3/18/2013,CHILE,MUSSELS,"33,510"
3/18/2013,CHILE,MUSSELS,"33,510"
3/18/2013,CHILE,MUSSELS,"38,232"
3/18/2013,CHILE,MUSSELS,"33,069"
3/18/2013,CHINA,OCTOPUS,"28,252"
3/18/2013,CHINA,OCTOPUS,"44,546"
3/18/2013,HONDURAS,LOBSTER,"38,400"
3/18/2013,HONDURAS,LOBSTER,"36,477"
3/18/2013,HONDURAS,LOBSTER,"26,936"
3/18/2013,HONDURAS,LOBSTER,"18,400"
3/18/2013,HONDURAS,LOBSTER,"23,466"
3/18/2013,INDIA,"CRAB, CRABMEAT","14,616"
3/18/2013,NEW ZEALAND,MUSSELS,"38,102"
3/18/2013,NEW ZEALAND,MUSSELS,"49,588"
3/18/2013,NEW ZEALAND,MUSSELS,"42,741"
3/18/2013,NEW ZEALAND,MUSSELS,"35,278"
3/18/2013,NEW ZEALAND,MUSSELS,"38,102"
3/18/2013,NEW ZEALAND,MUSSELS,"47,009"
3/18/2013,NEW ZEALAND,MUSSELS,"1,056"
3/18/2013,NEW ZEALAND,MUSSELS,"39,121"
3/18/2013,PHILIPPINES,OCTOPUS,"39,683"
3/19/2013,BAHAMAS,LOBSTER,"43,999"
3/19/2013,JAPAN,OCTOPUS,"24,010"
3/19/2013,JAPAN,"CRAB, CRABMEAT","43,651"
3/19/2013,NEW ZEALAND,MUSSELS,"49,850"
3/19/2013,NEW ZEALAND,MUSSELS,"38,102"
3/20/2013,AUSTRALIA,LOBSTER,"24,288"
3/20/2013,CHILE,MUSSELS,"46,429"
3/20/2013,CHILE,MUSSELS,"46,429"
3/20/2013,CHILE,MUSSELS,"48,345"
3/20/2013,CHILE,MUSSELS,"38,801"
3/20/2013,CHILE,MUSSELS,"38,801"
3/20/2013,CHINA,LOBSTER,"48,501"
3/20/2013,CHINA,OCTOPUS,"32,408"
3/20/2013,INDONESIA,OCTOPUS,"47,258"
3/20/2013,INDONESIA,"CRAB, CRABMEAT","43,704"
3/20/2013,NEW ZEALAND,MUSSELS,"50,417"
3/20/2013,NICARAGUA,LOBSTER,"4,180"
3/20/2013,NICARAGUA,LOBSTER,"15,137"
3/20/2013,PERU,OCTOPUS,558
3/20/2013,THAILAND,OCTOPUS,"39,396"
3/20/2013,THAILAND,OCTOPUS,"43,982"
3/21/2013,BAHAMAS,LOBSTER,"40,000"
3/21/2013,INDONESIA,OCTOPUS,"58,252"
3/21/2013,JAPAN,OCTOPUS,"50,203"
3/21/2013,PORTUGAL,OCTOPUS,"55,957"
3/21/2013,TURKS AND CAICOS ISLANDS,LOBSTER,399
3/22/2013,CHILE,MUSSELS,"26,142"
3/22/2013,CHILE,MUSSELS,"47,857"
3/22/2013,CHINA,"CRAB, CRABMEAT","45,776"
3/22/2013,COLOMBIA,LOBSTER,553
3/22/2013,COLOMBIA,LOBSTER,"19,213"
3/22/2013,HONDURAS,LOBSTER,"28,819"
3/22/2013,HONDURAS,LOBSTER,"15,454"
3/22/2013,NEW ZEALAND,MUSSELS,"38,102"
3/22/2013,NEW ZEALAND,MUSSELS,"38,102"
3/22/2013,NEW ZEALAND,MUSSELS,"33,340"
3/22/2013,NEW ZEALAND,MUSSELS,"43,995"
3/22/2013,NEW ZEALAND,MUSSELS,"38,102"
3/22/2013,NEW ZEALAND,MUSSELS,"43,686"
3/22/2013,PHILIPPINES,OCTOPUS,"45,494"
3/22/2013,PHILIPPINES,OCTOPUS,"45,920"
3/22/2013,PHILIPPINES,OCTOPUS,"45,920"
3/23/2013,JAPAN,"CRAB, CRABMEAT","1,336"
3/23/2013,JAPAN,OCTOPUS,439
3/23/2013,JAPAN,OCTOPUS,467
3/23/2013,JAPAN,OCTOPUS,"3,979"
3/23/2013,NEW ZEALAND,MUSSELS,"36,557"
3/23/2013,NEW ZEALAND,MUSSELS,"38,102"
3/23/2013,NEW ZEALAND,MUSSELS,"35,280"
3/23/2013,PHILIPPINES,OCTOPUS,11
3/23/2013,THAILAND,OCTOPUS,"44,074"
3/24/2013,MALAYSIA,OCTOPUS,"40,073"
3/24/2013,PERU,"CRAB, CRABMEAT","40,410"
3/24/2013,THAILAND,"CRAB, CRABMEAT","42,902"
3/25/2013,CHILE,MUSSELS,"47,857"
3/25/2013,HONDURAS,LOBSTER,"18,757"
3/25/2013,HONDURAS,LOBSTER,"4,894"
3/25/2013,HONDURAS,LOBSTER,"22,681"
3/25/2013,INDIA,OCTOPUS,"36,332"
3/25/2013,INDIA,OCTOPUS,"48,142"
3/25/2013,MOROCCO,OCTOPUS,"39,672"
3/25/2013,MOROCCO,OCTOPUS,"42,434"
3/26/2013,CHILE,MUSSELS,"43,739"
3/26/2013,CHINA,"CRAB, CRABMEAT","24,191"
3/26/2013,NEW ZEALAND,MUSSELS,"41,239"
3/26/2013,NEW ZEALAND,MUSSELS,"37,447"
3/26/2013,NEW ZEALAND,MUSSELS,"41,239"
3/26/2013,NEW ZEALAND,MUSSELS,"41,786"
3/26/2013,PAKISTAN,"CRAB, CRABMEAT","19,290"
3/26/2013,PHILIPPINES,"CRAB, CRABMEAT","50,926"
3/26/2013,SPAIN,OCTOPUS,"36,524"
3/27/2013,CHILE,MUSSELS,"48,345"
3/27/2013,CHILE,MUSSELS,"47,443"
3/27/2013,CHILE,MUSSELS,"45,809"
3/27/2013,CHILE,MUSSELS,"35,655"
3/27/2013,CHILE,MUSSELS,"41,555"
3/27/2013,CHINA,"CRAB, CRABMEAT","41,041"
3/27/2013,CHINA,"CRAB, CRABMEAT","40,977"
3/27/2013,CHINA,"CRAB, CRABMEAT","48,492"
3/27/2013,JAPAN,"CRAB, CRABMEAT","43,651"
3/27/2013,NEW ZEALAND,MUSSELS,"52,791"
3/28/2013,CHILE,MUSSELS,"43,739"
3/28/2013,CHINA,LOBSTER,417
3/28/2013,CHINA,"CRAB, CRABMEAT","44,548"
3/28/2013,CHINA,"CRAB, CRABMEAT","45,776"
3/28/2013,CHINA,"CRAB, CRABMEAT","41,041"
3/28/2013,INDONESIA,"CRAB, CRABMEAT","38,931"
3/28/2013,NEW ZEALAND,MUSSELS,"52,963"
3/28/2013,NICARAGUA,LOBSTER,697
3/28/2013,NICARAGUA,LOBSTER,42
3/28/2013,URUGUAY,TOOTHFISH,"31,063"
3/29/2013,DOMINICAN REPUBLIC,LOBSTER,"29,215"
3/29/2013,HONDURAS,LOBSTER,"34,253"
3/29/2013,NEW ZEALAND,MUSSELS,"41,239"
3/29/2013,NEW ZEALAND,MUSSELS,"41,239"
3/29/2013,THAILAND,"MUSSELS, OTHER","41,927"
3/30/2013,CHILE,"CRAB, CRABMEAT","24,482"
3/30/2013,CHILE,MUSSELS,"46,429"
3/30/2013,CHILE,"CRAB, CRABMEAT","17,165"
3/30/2013,CHINA,OCTOPUS,"10,362"
3/30/2013,INDONESIA,"CRAB, CRABMEAT","51,389"
3/30/2013,INDONESIA,"CRAB, CRABMEAT","51,389"
3/30/2013,NEW ZEALAND,MUSSELS,"39,599"
3/30/2013,NEW ZEALAND,MUSSELS,"50,417"
3/30/2013,NEW ZEALAND,MUSSELS,"39,599"
3/30/2013,NEW ZEALAND,MUSSELS,"39,599"
3/30/2013,NEW ZEALAND,MUSSELS,"51,623"
3/31/2013,HONG KONG,"CRAB, CRABMEAT","41,191"
3/31/2013,THAILAND,"CRAB, CRABMEAT","42,902"
3/31/2013,THAILAND,OCTOPUS,"44,074"
4/1/2013,CHILE,TOOTHFISH,"150,056"
4/1/2013,CHILE,MUSSELS,"40,146"
4/1/2013,CHILE,MUSSELS,"33,510"
4/1/2013,CHINA,"CRAB, CRABMEAT","95,120"
4/1/2013,CHINA,"CRAB, CRABMEAT","39,352"
4/1/2013,CHINA,"CRAB, CRABMEAT","40,887"
4/1/2013,ECUADOR,LOBSTER,"24,528"
4/1/2013,JAPAN,"CRAB, CRABMEAT","43,651"
4/1/2013,MAURITIUS,"PATAGONIAN, TOOTHFISH","39,932"
4/1/2013,NICARAGUA,LOBSTER,"5,785"
4/1/2013,NICARAGUA,LOBSTER,"38,625"
4/1/2013,SOUTH AFRICA,LOBSTER,"40,754"
4/1/2013,SPAIN,OCTOPUS,798
4/1/2013,SPAIN,OCTOPUS,"55,205"
4/1/2013,THAILAND,"CRAB, CRABMEAT","44,643"
4/1/2013,URUGUAY,TOOTHFISH,"45,503"
4/2/2013,CHILE,MUSSELS,"35,703"
4/2/2013,CHILE,MUSSELS,"5,159"
4/2/2013,CHILE,MUSSELS,"37,293"
4/2/2013,CHILE,MUSSELS,"37,293"
4/2/2013,CHINA,"CRAB, CRABMEAT","45,831"
4/2/2013,GREECE,OCTOPUS,203
4/2/2013,NEW ZEALAND,MUSSELS,"47,009"
4/2/2013,NEW ZEALAND,MUSSELS,"38,102"
4/2/2013,NEW ZEALAND,MUSSELS,"37,798"
4/2/2013,NEW ZEALAND,MUSSELS,"1,607"
4/2/2013,NEW ZEALAND,MUSSELS,"35,280"
4/2/2013,NEW ZEALAND,MUSSELS,"37,194"
4/3/2013,CHILE,MUSSELS,"47,443"
4/3/2013,CHINA,OCTOPUS,"63,272"
4/3/2013,CHINA,"CRAB, CRABMEAT","42,289"
4/3/2013,JAPAN,"CRAB, CRABMEAT","41,204"
4/3/2013,JAPAN,OCTOPUS,"22,890"
4/3/2013,NICARAGUA,LOBSTER,"47,849"
4/3/2013,NICARAGUA,LOBSTER,"8,860"
4/3/2013,NICARAGUA,LOBSTER,"16,488"
4/3/2013,SOUTH AFRICA,LOBSTER,"40,785"
4/3/2013,THAILAND,OCTOPUS,"4,398"
4/4/2013,BELGIUM,"MUSSELS, OTHER","7,923"
4/5/2013,CHINA,OCTOPUS,"51,345"
4/5/2013,CHINA,MUSSELS,"39,681"
4/5/2013,JAPAN,"CRAB, CRABMEAT","43,651"
4/5/2013,NEW ZEALAND,MUSSELS,"38,102"
4/5/2013,NEW ZEALAND,MUSSELS,"35,280"
4/5/2013,THAILAND,OCTOPUS,"6,629"
4/5/2013,THAILAND,"CRAB, CRABMEAT","42,846"
4/5/2013,URUGUAY,TOOTHFISH,"47,200"
4/6/2013,CHINA,"CRAB, CRABMEAT","46,297"
4/6/2013,INDIA,OCTOPUS,"35,715"
4/6/2013,NEW ZEALAND,MUSSELS,"51,341"
4/6/2013,NEW ZEALAND,MUSSELS,"38,102"
4/7/2013,CHINA,LOBSTER,"21,449"
4/7/2013,PORTUGAL,OCTOPUS,"60,638"
4/7/2013,SPAIN,MUSSELS,"8,940"
4/7/2013,THAILAND,"CRAB, CRABMEAT","42,902"
4/8/2013,CHILE,MUSSELS,"40,785"
4/8/2013,CHILE,MUSSELS,"40,146"
4/8/2013,CHILE,MUSSELS,"33,510"
4/8/2013,CHILE,MUSSELS,"47,679"
4/8/2013,CHILE,MUSSELS,"48,766"
4/8/2013,CHILE,MUSSELS,"40,146"
4/8/2013,INDIA,OCTOPUS,"9,068"
4/8/2013,INDONESIA,"CRAB, CRABMEAT","51,389"
4/8/2013,INDONESIA,"CRAB, CRABMEAT","51,391"
4/8/2013,NEW ZEALAND,MUSSELS,"38,102"
4/8/2013,PHILIPPINES,OCTOPUS,"48,834"
4/8/2013,SPAIN,OCTOPUS,"54,244"
4/8/2013,THAILAND,"OCTOPUS, SQUID, OTHER","43,223"
4/8/2013,URUGUAY,TOOTHFISH,"55,115"
4/8/2013,URUGUAY,TOOTHFISH,"55,115"
4/8/2013,URUGUAY,TOOTHFISH,"55,115"
4/8/2013,URUGUAY,TOOTHFISH,"55,115"
4/8/2013,URUGUAY,TOOTHFISH,"55,115"
4/8/2013,URUGUAY,TOOTHFISH,"55,115"
4/8/2013,URUGUAY,TOOTHFISH,"55,115"
4/8/2013,URUGUAY,TOOTHFISH,"55,115"
4/9/2013,CHINA,"CRAB, CRABMEAT","47,560"
4/9/2013,CHINA,"CRAB, CRABMEAT","52,910"
4/9/2013,CHINA,"CRAB, CRABMEAT","39,149"
4/9/2013,CHINA,LOBSTER,"27,558"
4/9/2013,CHINA,OCTOPUS,"10,913"
4/9/2013,HONG KONG,OCTOPUS,"45,876"
4/9/2013,HONG KONG,OCTOPUS,"56,111"
4/9/2013,INDONESIA,OCTOPUS,"41,938"
4/9/2013,NEW ZEALAND,MUSSELS,"37,657"
4/9/2013,NEW ZEALAND,MUSSELS,"23,148"
4/9/2013,NEW ZEALAND,MUSSELS,"35,280"
4/9/2013,NEW ZEALAND,MUSSELS,"35,280"
4/9/2013,NEW ZEALAND,MUSSELS,"37,692"
4/9/2013,NEW ZEALAND,MUSSELS,"35,280"
4/9/2013,NEW ZEALAND,MUSSELS,"50,417"
4/9/2013,SOUTH KOREA,LOBSTER,"29,762"
4/9/2013,SPAIN,OCTOPUS,"53,468"
4/9/2013,SPAIN,OCTOPUS,"49,326"
4/9/2013,UNITED ARAB EM,LOBSTER,"34,312"
4/10/2013,ARGENTINA,"PATAGONIAN, TOOTHFISH","48,484"
4/10/2013,ARGENTINA,TOOTHFISH,"48,503"
4/10/2013,AUSTRALIA,LOBSTER,"25,525"
4/10/2013,CHILE,TOOTHFISH,"86,213"
4/10/2013,CHILE,MUSSELS,"46,429"
4/10/2013,CHILE,MUSSELS,"47,443"
4/10/2013,CHILE,MUSSELS,"47,575"
4/10/2013,CHILE,TOOTHFISH,"217,506"
4/10/2013,CHINA,"CRAB, CRABMEAT","39,149"
4/10/2013,CHINA,"CRAB, CRABMEAT","43,651"
4/10/2013,CHINA,OCTOPUS,"19,400"
4/10/2013,COSTA RICA,MUSSELS,"43,651"
4/10/2013,COSTA RICA,MUSSELS,"38,801"
4/10/2013,COSTA RICA,MUSSELS,"38,801"
4/10/2013,NEW ZEALAND,MUSSELS,"31,753"
4/10/2013,NEW ZEALAND,MUSSELS,"34,484"
4/10/2013,NEW ZEALAND,MUSSELS,"47,009"
4/10/2013,NICARAGUA,LOBSTER,"45,000"
4/10/2013,NICARAGUA,LOBSTER,"3,774"
4/10/2013,THAILAND,OCTOPUS,"52,910"
4/11/2013,CHINA,OCTOPUS,"14,903"
4/11/2013,CHINA,OCTOPUS,"14,903"
4/11/2013,JAPAN,OCTOPUS,82
4/11/2013,NEW ZEALAND,MUSSELS,"57,370"
4/11/2013,NEW ZEALAND,MUSSELS,"52,994"
4/11/2013,THAILAND,LOBSTER,"18,486"
4/11/2013,THAILAND,LOBSTER,"5,302"
4/12/2013,ARGENTINA,"PATAGONIAN, TOOTHFISH","41,923"
4/12/2013,ARGENTINA,"PATAGONIAN, TOOTHFISH","41,923"
4/12/2013,ARGENTINA,"PATAGONIAN, TOOTHFISH","41,901"
4/12/2013,BAHAMAS,LOBSTER,"35,999"
4/12/2013,CHILE,MUSSELS,"46,270"
4/12/2013,CHINA,"CRAB, CRABMEAT","41,129"
4/12/2013,CHINA,"CRAB, CRABMEAT","41,041"
4/12/2013,CHINA,"CRAB, CRABMEAT","42,668"
4/12/2013,CHINA,"CRAB, CRABMEAT","42,668"
4/12/2013,INDONESIA,OCTOPUS,"47,289"
4/12/2013,NEW ZEALAND,MUSSELS,"38,102"
4/12/2013,NEW ZEALAND,MUSSELS,"35,280"
4/12/2013,NEW ZEALAND,MUSSELS,"35,280"
4/12/2013,NEW ZEALAND,MUSSELS,"35,280"
4/12/2013,THAILAND,"CRAB, CRABMEAT","29,771"
4/12/2013,URUGUAY,TOOTHFISH,"20,509"
4/12/2013,URUGUAY,TOOTHFISH,"50,463"
4/12/2013,URUGUAY,TOOTHFISH,"50,463"
4/12/2013,URUGUAY,TOOTHFISH,"48,501"
4/12/2013,URUGUAY,TOOTHFISH,"20,880"
4/12/2013,URUGUAY,TOOTHFISH,"44,048"
4/12/2013,URUGUAY,TOOTHFISH,"53,263"
4/12/2013,URUGUAY,TOOTHFISH,"53,263"
4/12/2013,URUGUAY,TOOTHFISH,"44,048"
4/12/2013,URUGUAY,TOOTHFISH,"48,501"
4/12/2013,URUGUAY,TOOTHFISH,"21,570"
4/13/2013,CHINA,"CUTTLEFISH, OCTOPUS","39,317"
4/13/2013,CHINA,"CRAB, CRABMEAT","24,537"
4/13/2013,SOUTH KOREA,"CRAB, CRABMEAT",
4/13/2013,URUGUAY,TOOTHFISH,"22,769"
4/13/2013,URUGUAY,TOOTHFISH,"23,250"
4/13/2013,URUGUAY,TOOTHFISH,"17,141"
4/13/2013,URUGUAY,TOOTHFISH,"18,241"
4/13/2013,URUGUAY,TOOTHFISH,"18,221"
4/13/2013,URUGUAY,TOOTHFISH,"13,940"
4/14/2013,CHILE,MUSSELS,"40,620"
4/14/2013,ITALY,"ANCHOVY, OCTOPUS","3,737"
4/14/2013,NEW ZEALAND,MUSSELS,"57,370"
4/14/2013,NEW ZEALAND,MUSSELS,"39,599"
4/14/2013,NEW ZEALAND,MUSSELS,"39,599"
4/14/2013,NEW ZEALAND,MUSSELS,"42,331"
4/14/2013,NEW ZEALAND,MUSSELS,"38,786"
4/14/2013,NEW ZEALAND,MUSSELS,"38,102"
4/14/2013,NEW ZEALAND,MUSSELS,558
4/14/2013,NEW ZEALAND,MUSSELS,"39,599"
4/14/2013,NEW ZEALAND,MUSSELS,"38,786"
4/14/2013,PHILIPPINES,OCTOPUS,"41,667"
4/15/2013,CANADA,LOBSTER,"57,849"
4/15/2013,CANADA,LOBSTER,"57,849"
4/15/2013,CHINA,MUSSELS,"12,361"
4/15/2013,CHINA,OCTOPUS,"21,799"
4/15/2013,CHINA,"CRAB, CRABMEAT","48,492"
4/15/2013,MOROCCO,OCTOPUS,"41,905"
4/15/2013,MOROCCO,OCTOPUS,"42,469"
4/15/2013,MOROCCO,OCTOPUS,"42,469"
